,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year
19043,Renault,Grand Scenic,2007,Minivan,241000.0,1500.0,Diesel,Manual,4150.0,15,16066.666666666666
19044,Chevrolet,Rare,2017,Sedan,13000.0,1400.0,Petrol,Automatic,7700.0,5,2600.0
19045,Toyota,Avensis,2005,Universal,200000.0,2000.0,Diesel,Manual,4900.0,17,11764.70588235294
19046,Volkswagen,Sharan,2006,Microvan,170000.0,2000.0,Diesel,Manual,5000.0,16,10625.0
19047,Skoda,Octavia,2010,Hatchback,240000.0,1600.0,Diesel,Manual,6400.0,12,20000.0
19048,Volkswagen,Transporter,1997,Minivan,210000.0,1900.0,Diesel,Manual,3550.0,25,8400.0
19049,Hyundai,Rare,2001,Minivan,170000.0,1999.0,Metan/Propan,Manual,2000.0,21,8095.238095238095
19050,GAZ,Rare,1985,Universal,60000.0,2500.0,Petrol,Manual,1200.0,37,1621.6216216216217
19051,Toyota,Rare,2004,Coupe,230000.0,2400.0,Metan/Propan,Automatic,6999.0,18,12777.777777777776
19052,Rover,Rare,2000,Hatchback,133446.0,1600.0,Petrol,Automatic,950.0,22,6065.727272727273
19053,Lexus,CT Series,2015,Hatchback,146500.0,1800.0,Hybrid,Automatic,13500.0,7,20928.571428571428
19054,BMW,3 Series,2015,Sedan,144000.0,2000.0,Plug-in Hybrid,Automatic,18350.0,7,20571.42857142857
19055,Mitsubishi,Lancer,2004,Sedan,280000.0,1600.0,Petrol,Manual,3300.0,18,15555.555555555557
19056,Hyundai,Santa FE,2013,Crossover,119000.0,200.0,Petrol,Automatic,15300.0,9,13222.222222222224
19057,Skoda,Octavia,2020,Sedan,19500.0,1600.0,Petrol,Automatic,16499.0,2,9750.0
19058,Mercedes,C Class,2012,Minivan,230800.0,2200.0,Diesel,Automatic,9550.0,10,23080.0
19059,Dacia,Logan Mcv,2015,Universal,41000.0,1500.0,Diesel,Manual,8000.0,7,5857.142857142857
19060,Ford,Fiesta,2008,Hatchback,171000.0,1250.0,Petrol,Manual,3750.0,14,12214.285714285714
19061,Toyota,Avensis,2015,Combi,118000.0,1568.0,Diesel,Manual,10650.0,7,16857.14285714286
19062,Toyota,Auris,2007,Hatchback,300000.0,1400.0,Diesel,Manual,5500.0,15,20000.0
19063,Ford,Rare,1993,Combi,22222.0,1800.0,Diesel,Manual,400.0,29,766.2758620689655
19064,Volkswagen,Golf,1993,Hatchback,11111.0,1750.0,Petrol,Manual,850.0,29,383.13793103448273
19065,Volkswagen,Passat,2010,Sedan,98000.0,2000.0,Petrol,Automatic,7300.0,12,8166.666666666667
19066,Nissan,Rare,2004,Universal,468000.0,1900.0,Diesel,Manual,4400.0,18,26000.0
19067,Fiat,Rare,2011,Minivan,185000.0,1400.0,Metan/Propan,Manual,6300.0,11,16818.18181818182
19068,Peugeot,Rare,2008,Minivan,215000.0,1390.0,Diesel,Manual,3000.0,14,15357.142857142857
19069,Renault,Megane,2010,Universal,144000.0,1500.0,Diesel,Manual,5300.0,12,12000.0
19070,Honda,CR-V,2010,Crossover,202000.0,2000.0,Petrol,Manual,12000.0,12,16833.333333333332
19071,Mercedes,Series (W124),1995,Universal,350000.0,1111.0,Metan/Propan,Manual,2000.0,27,12962.962962962964
19072,Mercedes,Rare,2014,Universal,148000.0,1461.0,Diesel,Manual,9000.0,8,18500.0
19073,Hyundai,Santa FE,2006,Universal,220000.0,2188.0,Diesel,Manual,8200.0,16,13750.0
19074,Lincoln,Rare,1998,Sedan,100000.0,5000.0,Petrol,Automatic,4000.0,24,4166.666666666667
19075,Mercedes,E Class,2000,Universal,160000.0,2900.0,Diesel,Automatic,12888.0,22,7272.727272727273
19076,Hyundai,Santa FE,2010,Crossover,203500.0,2200.0,Diesel,Automatic,11700.0,12,16958.333333333332
19077,Mercedes,M Class,2000,Crossover,400000.0,2300.0,Metan/Propan,Manual,4999.0,22,18181.81818181818
19078,Hyundai,Rare,1992,Sedan,300000.0,1500.0,Petrol,Manual,700.0,30,10000.0
19079,Audi,80,1988,Sedan,201739.0,1595.0,Petrol,Manual,400.0,34,5933.5
19080,Volkswagen,Golf,2014,Hatchback,93000.0,1200.0,Petrol,Automatic,10500.0,8,11625.0
19081,Opel,Zafira,2004,Minivan,140000.0,2000.0,Petrol,Manual,4200.0,18,7777.777777777777
19082,Skoda,Superb,2012,Sedan,162966.0,2000.0,Petrol,Automatic,11500.0,10,16296.6
19083,Skoda,Fabia,2007,Universal,220000.0,1400.0,Petrol,Manual,3800.0,15,14666.666666666666
19084,Fiat,Rare,2007,Minivan,200000.0,1900.0,Diesel,Manual,1300.0,15,13333.333333333334
19085,Skoda,Superb,2014,Sedan,133000.0,1600.0,Diesel,Manual,13000.0,8,16625.0
19086,Volkswagen,Golf,2010,Universal,175000.0,1400.0,Petrol,Automatic,6500.0,12,14583.333333333334
19087,Fiat,Rare,2010,Minivan,180000.0,1600.0,Diesel,Manual,6100.0,12,15000.0
19088,Opel,Astra,2011,Universal,211146.0,1300.0,Diesel,Manual,6200.0,11,19195.090909090908
19089,Toyota,Corolla,1991,Hatchback,350000.0,1300.0,Petrol,Manual,700.0,31,11290.32258064516
19090,Renault,Megane,2007,Universal,305000.0,1500.0,Diesel,Manual,3850.0,15,20333.33333333333
19091,Hyundai,Getz,2006,Hatchback,220000.0,1500.0,Metan/Propan,Manual,3500.0,16,13750.0
19092,Audi,A8,2005,Sedan,280000.0,2990.0,Diesel,Automatic,11099.0,17,16470.58823529412
19093,Dacia,Duster,2013,Crossover,123000.0,1500.0,Diesel,Manual,7500.0,9,13666.666666666666
19094,Hyundai,Rare,2013,Sedan,209000.0,1248.0,Petrol,Manual,5000.0,9,23222.222222222223
19095,Mazda,323,1997,Hatchback,200020.0,1500.0,Metan/Propan,Manual,1000.0,25,8000.8
19096,Seat,Rare,2001,Minivan,30000.0,1900.0,Diesel,Manual,4300.0,21,1428.571428571429
19097,Volkswagen,Passat,2007,Sedan,30000.0,1999.0,Diesel,Manual,3600.0,15,2000.0
19098,Vaz,Rare,1990,Hatchback,75000.0,1500.0,Petrol,Manual,1000.0,32,2343.75
19099,Vaz,2106,1978,Sedan,164000.0,1600.0,Petrol,Manual,990.0,44,3727.272727272728
19100,Hyundai,Rare,2011,Sedan,2000.0,1200.0,Metan/Propan,Manual,4500.0,11,181.8181818181818
19101,Opel,Corsa,2011,Hatchback,198452.0,1400.0,Petrol,Manual,5500.0,11,18041.090909090908
19102,Renault,Grand Scenic,2012,Minivan,225000.0,1499.0,Diesel,Manual,8750.0,10,22500.0
19103,Opel,Corsa,2011,Hatchback,197452.0,1400.0,Petrol,Manual,5300.0,11,17950.18181818182
19104,Suzuki,Rare,2018,Crossover,32000.0,1000.0,Petrol,Manual,6700.0,4,8000.0
19105,Nissan,Juke,2015,Crossover,98000.0,1500.0,Diesel,Manual,5500.0,7,14000.0
19106,Honda,CR-V,2017,Crossover,45000.0,2200.0,Diesel,Automatic,14500.0,5,9000.0
19107,Volvo,XC90,2016,SUV,102000.0,1996.0,Diesel,Automatic,15900.0,6,17000.0
19108,Peugeot,206,2007,Universal,196000.0,1400.0,Petrol,Manual,1700.0,15,13066.666666666666
19109,Mercedes,E Class,2004,Universal,125000.0,2800.0,Petrol,Automatic,3900.0,18,6944.444444444444
19110,Volkswagen,Polo,1996,Sedan,300055.0,1400.0,Petrol,Manual,900.0,26,11540.576923076924
19111,Toyota,Corolla,2007,Sedan,132000.0,1600.0,Petrol,Automatic,3300.0,15,8800.0
19112,Volkswagen,Tiguan,2010,Crossover,79000.0,1400.0,Petrol,Manual,6200.0,12,6583.333333333333
19113,Renault,Grand Scenic,2011,Universal,268500.0,1461.0,Diesel,Manual,6300.0,11,24409.090909090908
19114,Renault,Rare,2015,Hatchback,98000.0,1500.0,Diesel,Manual,3500.0,7,14000.0
19115,Audi,A6,2001,Universal,400000.0,2500.0,Diesel,Manual,2500.0,21,19047.61904761905
19116,Honda,Accord,2000,Hatchback,322000.0,1850.0,Metan/Propan,Manual,3499.0,22,14636.363636363636
19117,Ford,Altele,2010,Minivan,330000.0,2200.0,Diesel,Manual,4999.0,12,27500.0
19118,Honda,CR-V,2007,SUV,175000.0,2000.0,Metan/Propan,Automatic,11000.0,15,11666.666666666666
19119,Lexus,GS Series,2005,Sedan,205000.0,2998.0,Petrol,Automatic,9000.0,17,12058.823529411764
19120,Mercedes,Vito,2000,Minivan,368000.0,2200.0,Diesel,Manual,1600.0,22,16727.272727272728
19121,Lexus,CT Series,2013,Hatchback,160000.0,1800.0,Hybrid,Automatic,12300.0,9,17777.777777777777
19122,Mercedes,E Class,2014,Sedan,232000.0,2200.0,Diesel,Automatic,20499.0,8,29000.0
19123,Toyota,Auris,2014,Universal,181000.0,1815.0,Hybrid,Automatic,9500.0,8,22625.0
19124,Fiat,Rare,1999,Coupe,11111.0,1200.0,Petrol,Manual,1500.0,23,483.0869565217391
19125,BMW,5 Series,2017,Sedan,150000.0,2000.0,Diesel,Automatic,26000.0,5,30000.0
19126,Renault,Grand Scenic,2017,Minivan,148000.0,1500.0,Diesel,Automatic,14500.0,5,29600.0
19127,Volkswagen,Touran,2012,Minivan,228400.0,1400.0,Metan/Propan,Automatic,6700.0,10,22840.0
19128,Mitsubishi,Rare,2008,SUV,189000.0,3000.0,Metan/Propan,Automatic,11800.0,14,13500.0
19129,Dacia,Logan Mcv,2013,Universal,110000.0,1200.0,Petrol,Manual,5200.0,9,12222.222222222224
19130,Renault,Megane,2006,Hatchback,315000.0,1500.0,Diesel,Manual,3800.0,16,19687.5
19131,Hyundai,Santa FE,2015,SUV,74000.0,2000.0,Petrol,Automatic,11500.0,7,10571.42857142857
19132,Lexus,Es Series,2002,Sedan,123000.0,3000.0,Metan/Propan,Automatic,3200.0,20,6150.0
19133,Daewoo,Rare,2003,Hatchback,78000.0,1300.0,Petrol,Automatic,1400.0,19,4105.263157894737
19134,Honda,CR-V,2015,Crossover,136000.0,2200.0,Diesel,Manual,10200.0,7,19428.571428571428
19135,Volkswagen,Golf,2006,Hatchback,111000.0,1400.0,Petrol,Manual,3050.0,16,6937.5
19136,Mitsubishi,Galant,2006,Sedan,102000.0,2000.0,Petrol,Automatic,2500.0,16,6375.0
19137,Opel,Astra,2009,Hatchback,111000.0,1600.0,Petrol,Manual,2700.0,13,8538.461538461539
19138,Toyota,Rare,2013,Universal,114000.0,1800.0,Hybrid,Automatic,6700.0,9,12666.666666666666
19139,KIA,Rare,2007,Hatchback,190533.0,1600.0,Metan/Propan,Manual,2300.0,15,12702.2
19140,Skoda,Fabia,2010,Universal,190533.0,1400.0,Diesel,Manual,3400.0,12,15877.75
19141,Renault,Megane,2007,Universal,190533.0,1500.0,Diesel,Manual,2100.0,15,12702.2
19142,Peugeot,206,2006,Universal,190533.0,1400.0,Diesel,Manual,2100.0,16,11908.3125
19143,Honda,Accord,1996,Sedan,190533.0,1800.0,Metan/Propan,Manual,1300.0,26,7328.192307692308
19144,Toyota,Yaris,2011,Hatchback,150333.0,1400.0,Diesel,Automatic,3650.0,11,13666.636363636364
19145,Citroen,C3,2011,Hatchback,214567.0,1400.0,Diesel,Manual,4300.0,11,19506.090909090908
19146,Toyota,Avalon,2019,Sedan,5100.0,2500.0,Hybrid,Automatic,29500.0,3,1700.0
19147,Volkswagen,Passat,2011,Universal,196186.0,1600.0,Diesel,Manual,6650.0,11,17835.090909090908
19148,Citroen,Rare,2008,Minivan,185000.0,1600.0,Diesel,Manual,3100.0,14,13214.285714285714
19149,Volkswagen,Golf,1995,Universal,119119.0,1800.0,Petrol,Manual,1200.0,27,4411.814814814815
19150,Audi,100,1995,Sedan,254000.0,1800.0,Metan/Propan,Manual,1200.0,27,9407.407407407409
19151,Ford,Fiesta,2012,Hatchback,118000.0,1400.0,Petrol,Manual,5400.0,10,11800.0
19152,Renault,Kadjar,2016,Crossover,167000.0,1500.0,Diesel,Automatic,12490.0,6,27833.33333333333
19153,Dacia,Duster,2013,Crossover,136000.0,1500.0,Diesel,Manual,8490.0,9,15111.111111111111
19154,Mercedes,Vito,2002,Minivan,610500.0,2200.0,Diesel,Manual,3000.0,20,30525.0
19155,Volkswagen,Golf,2003,Hatchback,241000.0,1400.0,Petrol,Manual,3400.0,19,12684.21052631579
19156,Peugeot,307,2006,Universal,250000.0,1600.0,Diesel,Manual,3700.0,16,15625.0
19157,Volkswagen,Caddy,2011,Minivan,300500.0,1600.0,Diesel,Manual,5850.0,11,27318.18181818182
19158,Hyundai,Sonata,2008,Sedan,154000.0,1998.0,Metan/Propan,Automatic,7300.0,14,11000.0
19159,Audi,A4,2001,Universal,350200.0,1900.0,Diesel,Manual,2450.0,21,16676.190476190477
19160,Mercedes,Vito,1999,Minivan,400000.0,2300.0,Diesel,Manual,2900.0,23,17391.304347826088
19161,Opel,Astra,2011,Universal,220000.0,1300.0,Diesel,Manual,6300.0,11,20000.0
19162,Ford,Fusion,2015,Sedan,130000.0,2000.0,Hybrid,Automatic,12500.0,7,18571.42857142857
19163,Audi,80,1994,Sedan,300000.0,1600.0,Petrol,Manual,1700.0,28,10714.285714285714
19164,Renault,Grand Scenic,2011,Minivan,143000.0,1500.0,Diesel,Manual,5600.0,11,13000.0
19165,Hyundai,Getz,2012,Hatchback,110000.0,1200.0,Petrol,Manual,4900.0,10,11000.0
19166,Audi,100,1990,Sedan,1000000.0,2300.0,Metan/Propan,Manual,1150.0,32,31250.0
19167,Vaz,2107,1993,Hatchback,35000.0,2300.0,Petrol,Manual,10000.0,29,1206.896551724138
19168,Opel,Vectra,1997,Sedan,315000.0,1800.0,Petrol,Automatic,1350.0,25,12600.0
19169,Peugeot,307,2004,Hatchback,24000.0,1580.0,Petrol,Manual,2750.0,18,1333.3333333333333
19170,BMW,5 Series,1994,Sedan,480000.0,2000.0,Petrol,Manual,3300.0,28,17142.85714285714
19171,Hyundai,Rare,2013,Universal,152000.0,1700.0,Diesel,Manual,9600.0,9,16888.88888888889
19172,Mercedes,E Class,2001,Sedan,270000.0,3200.0,Diesel,Automatic,6400.0,21,12857.142857142857
19173,Citroen,Rare,2003,Minivan,327000.0,200.0,Metan/Propan,Automatic,3000.0,19,17210.526315789473
19174,Mitsubishi,Rare,2010,Hatchback,1206.0,1300.0,Petrol,Manual,4800.0,12,100.5
19175,Opel,Corsa,1996,Coupe,233000.0,1200.0,Petrol,Manual,1250.0,26,8961.538461538461
19176,Ford,Rare,1996,Universal,57037.0,1600.0,Petrol,Manual,1550.0,26,2193.730769230769
19177,Renault,Kangoo,2008,Combi,90350.0,1500.0,Diesel,Manual,4000.0,14,6453.571428571428
19178,Nissan,Rare,2001,Universal,456000.0,2200.0,Diesel,Manual,58000.0,21,21714.285714285717
19179,Hyundai,Rare,2013,Universal,157000.0,1700.0,Diesel,Manual,9700.0,9,17444.444444444445
19180,Volvo,S60,2016,Sedan,51000.0,2000.0,Diesel,Automatic,20000.0,6,8500.0
19181,Audi,Q5,2013,Crossover,128000.0,2000.0,Petrol,Automatic,16000.0,9,14222.222222222224
19182,Rare,Rare,2014,Sedan,78000.0,1999.0,Petrol,Automatic,21600.0,8,9750.0
19183,Chevrolet,Aveo,2010,Hatchback,180000.0,1206.0,Metan/Propan,Manual,3500.0,12,15000.0
19184,Mitsubishi,Outlander,2015,Crossover,188000.0,2000.0,Plug-in Hybrid,Automatic,13499.0,7,26857.14285714286
19185,Opel,Rare,1996,Minivan,202300.0,2000.0,Petrol,Automatic,2100.0,26,7780.7692307692305
19186,Nissan,Qashqai,2009,SUV,170000.0,1500.0,Diesel,Manual,7350.0,13,13076.923076923076
19187,Daewoo,Rare,2003,Hatchback,12300.0,796.0,Petrol,Manual,900.0,19,647.3684210526316
19188,Opel,Zafira,2006,Minivan,190000.0,1600.0,Petrol,Manual,4000.0,16,11875.0
19189,Land Rover,Freelander,2002,SUV,280000.0,2000.0,Diesel,Automatic,5500.0,20,14000.0
19190,Dacia,Sandero,2015,Hatchback,118200.0,1200.0,Petrol,Manual,5000.0,7,16885.714285714286
19191,Volkswagen,Passat,1991,Sedan,201241.0,200.0,Petrol,Manual,1400.0,31,6491.645161290323
19192,Renault,Megane,2005,Universal,235000.0,1500.0,Diesel,Manual,2222.0,17,13823.529411764706
19193,Opel,Astra,2006,Hatchback,200000.0,1400.0,Metan/Propan,Manual,4200.0,16,12500.0
19194,Hyundai,Rare,2001,Combi,200000.0,2500.0,Diesel,Manual,1800.0,21,9523.809523809525
19195,Honda,CR-V,2010,Crossover,168000.0,2400.0,Metan/Propan,Automatic,10500.0,12,14000.0
19196,Renault,Kadjar,2015,Crossover,190400.0,1487.0,Diesel,Automatic,11200.0,7,27200.0
19197,Audi,Rare,2000,Coupe,200200.0,1800.0,Petrol,Manual,2700.0,22,9100.0
19198,Volkswagen,Passat,1999,Universal,350000.0,1900.0,Diesel,Manual,1000.0,23,15217.391304347826
19199,Volkswagen,Passat,2011,Universal,23400.0,1600.0,Diesel,Manual,9500.0,11,2127.2727272727275
19200,Peugeot,Rare,2015,Universal,126000.0,1600.0,Diesel,Manual,10700.0,7,18000.0
19201,Renault,Megane,2010,Hatchback,190000.0,1300.0,Petrol,Manual,5500.0,12,15833.333333333334
19202,Dacia,Logan,2008,Sedan,500000.0,1400.0,Metan/Propan,Manual,1850.0,14,35714.28571428572
19203,Mercedes,Vito,2001,Minivan,3333.0,2200.0,Diesel,Manual,1600.0,21,158.71428571428572
19204,Audi,Q5,2010,Hatchback,230000.0,1996.0,Diesel,Automatic,15000.0,12,19166.666666666668
19205,Lexus,RX Series,2017,SUV,97000.0,3500.0,Hybrid,Automatic,48999.0,5,19400.0
19206,Lexus,RX Series,2016,Crossover,159857.0,3500.0,Hybrid,Automatic,41999.0,6,26642.83333333333
19207,Lexus,RX Series,2016,Crossover,159000.0,3500.0,Hybrid,Automatic,41999.0,6,26500.0
19208,Mercedes,E Class,2003,Sedan,300000.0,270.0,Diesel,Automatic,2100.0,19,15789.473684210529
19209,Mazda,626,2000,Sedan,200000.0,1800.0,Metan/Propan,Manual,2200.0,22,9090.90909090909
19210,Dacia,Logan Mcv,2011,Universal,258000.0,1600.0,Metan/Propan,Manual,4650.0,11,23454.545454545456
19211,Skoda,Superb,2005,Sedan,274000.0,1900.0,Diesel,Automatic,5500.0,17,16117.64705882353
19212,Volkswagen,Jetta,2013,Sedan,167200.0,1400.0,Hybrid,Automatic,9500.0,9,18577.777777777777
19213,Opel,Vectra,1997,Sedan,320000.0,1900.0,Diesel,Manual,2900.0,25,12800.0
19214,Volkswagen,Passat,2001,Sedan,340000.0,1800.0,Petrol,Manual,3250.0,21,16190.47619047619
19215,Dacia,Logan,2006,Sedan,280000.0,1400.0,Metan/Propan,Manual,1650.0,16,17500.0
19216,Audi,Q5,2011,Crossover,170000.0,2000.0,Petrol,Automatic,10000.0,11,15454.545454545454
19217,Renault,Megane,2008,Universal,189550.0,200.0,Diesel,Manual,2450.0,14,13539.285714285714
19218,Mercedes,Series (W124),1995,Sedan,250888.0,5000.0,Diesel,Manual,1750.0,27,9292.148148148148
19219,KIA,Rare,2010,Hatchback,237000.0,1400.0,Diesel,Manual,4600.0,12,19750.0
19220,Ford,Fiesta,2011,Hatchback,182000.0,1400.0,Diesel,Manual,5100.0,11,16545.454545454544
19221,Volkswagen,Passat,2000,Sedan,371000.0,1600.0,Petrol,Manual,2500.0,22,16863.636363636364
19222,Mercedes,Series (W124),1994,Sedan,265000.0,2500.0,Diesel,Manual,4999.0,28,9464.285714285714
19223,Skoda,Octavia,2011,Universal,167000.0,1400.0,Petrol,Manual,7500.0,11,15181.818181818182
19224,Audi,A6,2011,Sedan,323000.0,2000.0,Diesel,Automatic,8300.0,11,29363.636363636364
19225,Mercedes,C Class,2005,Sedan,186982.0,1800.0,Petrol,Manual,6499.0,17,10998.941176470587
19226,Mercedes,Vito,1999,Minivan,333800.0,2200.0,Diesel,Manual,3250.0,23,14513.04347826087
19227,Peugeot,Rare,2011,Hatchback,212000.0,1400.0,Diesel,Manual,4299.0,11,19272.727272727272
19228,Hyundai,Getz,2005,Hatchback,206000.0,1400.0,Petrol,Manual,1990.0,17,12117.64705882353
19229,Chrysler,Rare,2005,Minivan,126500.0,3300.0,Metan/Propan,Automatic,9000.0,17,7441.176470588235
19230,Skoda,Superb,2008,Sedan,270000.0,2000.0,Diesel,Manual,7000.0,14,19285.714285714286
19231,BMW,5 Series,1999,Sedan,360000.0,300.0,Diesel,Automatic,2500.0,23,15652.173913043478
19232,Vaz,Rare,2014,SUV,77000.0,1700.0,Petrol,Manual,6000.0,8,9625.0
19233,Opel,Vectra,1995,Sedan,77000.0,1600.0,Petrol,Manual,400.0,27,2851.851851851852
19234,BMW,Rare,2017,Crossover,10000.0,2000.0,Diesel,Automatic,35500.0,5,2000.0
19235,Opel,Astra,2017,Combi,97700.0,1600.0,Diesel,Manual,13500.0,5,19540.0
19236,Skoda,Superb,2013,Universal,235000.0,2000.0,Diesel,Automatic,11800.0,9,26111.11111111111
19237,Toyota,Corolla,1993,Hatchback,300000.0,1332.0,Petrol,Manual,1400.0,29,10344.827586206897
19238,Jeep,Rare,2006,SUV,250000.0,3000.0,Diesel,Automatic,7300.0,16,15625.0
19239,Opel,Astra,2000,Universal,81804.0,1600.0,Petrol,Manual,2800.0,22,3718.363636363637
19240,Skoda,Octavia,2011,Universal,210000.0,1200.0,Petrol,Manual,5700.0,11,19090.90909090909
19241,Nissan,X-Trail,2008,SUV,230000.0,1998.0,Metan/Propan,Automatic,8100.0,14,16428.571428571428
19242,Ford,Rare,2007,Universal,240000.0,2000.0,Diesel,Manual,7300.0,15,16000.0
19243,Honda,CR-V,2011,SUV,135000.0,2200.0,Diesel,Automatic,13000.0,11,12272.727272727272
19244,Volkswagen,Transporter,1998,Minivan,300000.0,2400.0,Diesel,Manual,3200.0,24,12500.0
19245,BMW,5 Series,2013,Combi,340000.0,1995.0,Diesel,Automatic,10999.0,9,37777.77777777778
19246,Honda,Accord,2014,Sedan,152000.0,1993.0,Hybrid,Automatic,13700.0,8,19000.0
19247,Hyundai,Santa FE,2015,Crossover,148000.0,1999.0,Diesel,Automatic,16300.0,7,21142.85714285714
19248,Skoda,Superb,2014,Universal,202000.0,1600.0,Diesel,Manual,10200.0,8,25250.0
19249,KIA,Optima,2015,Sedan,87942.0,1999.0,Petrol,Automatic,11300.0,7,12563.142857142857
19250,KIA,Sportage,2017,Crossover,95000.0,1699.0,Diesel,Automatic,14300.0,5,19000.0
19251,KIA,Sportage,2016,Crossover,152016.0,1999.0,Diesel,Automatic,13870.0,6,25336.0
19252,Hyundai,Santa FE,2015,Crossover,159053.0,1999.0,Diesel,Automatic,16180.0,7,22721.85714285714
19253,KIA,Sorento,2017,Crossover,80684.0,1999.0,Diesel,Automatic,17800.0,5,16136.8
19254,Hyundai,Tucson,2016,Crossover,96007.0,1999.0,Diesel,Automatic,15200.0,6,16001.166666666666
19255,Hyundai,Tucson,2017,Crossover,103249.0,1699.0,Diesel,Automatic,14499.0,5,20649.8
19256,Nissan,Primera,2004,Hatchback,245000.0,1800.0,Metan/Propan,Manual,3100.0,18,13611.111111111111
19257,Suzuki,Rare,2005,Hatchback,230000.0,1400.0,Metan/Propan,Manual,2700.0,17,13529.411764705885
19258,Subaru,Rare,2011,Hatchback,175500.0,1400.0,Petrol,Manual,5200.0,11,15954.545454545454
19259,Toyota,Avensis,2005,Sedan,129650.0,1794.0,Petrol,Automatic,6700.0,17,7626.470588235294
19260,Volkswagen,Passat,2013,Sedan,150000.0,200.0,Diesel,Manual,4300.0,9,16666.666666666668
19261,Mercedes,Series (W124),1987,Sedan,300000.0,2000.0,Diesel,Manual,2100.0,35,8571.42857142857
19262,KIA,Sorento,2014,SUV,135000.0,2200.0,Diesel,Automatic,19900.0,8,16875.0
19263,Toyota,C-HR,2017,SUV,79000.0,1800.0,Hybrid,Automatic,17999.0,5,15800.0
19264,Lincoln,Rare,2017,Sedan,136000.0,2000.0,Petrol,Automatic,19000.0,5,27200.0
19265,Opel,Vectra,1996,Sedan,332000.0,1600.0,Petrol,Manual,1500.0,26,12769.23076923077
19266,Volkswagen,Passat,2009,Universal,165573.0,1400.0,Metan/Propan,Manual,6500.0,13,12736.384615384615
19267,Audi,100,1983,Universal,234786.0,2200.0,Petrol,Manual,1350.0,39,6020.153846153846
19268,Mercedes,E Class,2011,Sedan,220000.0,2200.0,Diesel,Automatic,16999.0,11,20000.0
19269,Renault,Rare,2005,Minivan,271000.0,2200.0,Diesel,Manual,3500.0,17,15941.176470588236
19270,Seat,Rare,2001,Hatchback,180700.0,1500.0,Petrol,Manual,2500.0,21,8604.761904761905
19271,Lincoln,Rare,2015,Sedan,88000.0,2000.0,Petrol,Automatic,16000.0,7,12571.42857142857
19272,Mercedes,S Class,2005,Sedan,320000.0,3200.0,Diesel,Automatic,4500.0,17,18823.529411764703
19273,Audi,100,1988,Sedan,234786.0,2200.0,Petrol,Manual,700.0,34,6905.470588235294
19274,Ford,Altele,1992,Sedan,234786.0,2300.0,Petrol,Automatic,1500.0,30,7826.2
19275,Renault,Rare,2011,Sedan,75000.0,1500.0,Diesel,Manual,6000.0,11,6818.181818181818
19276,Audi,100,1989,Universal,300000.0,2000.0,Diesel,Manual,10000.0,33,9090.90909090909
19277,Peugeot,Rare,1999,Minivan,400000.0,2000.0,Metan/Propan,Manual,3300.0,23,17391.304347826088
19278,Toyota,Avensis Verso,2001,Minivan,346661.0,2000.0,Diesel,Manual,5000.0,21,16507.666666666668
19279,Audi,Rare,2011,Sedan,166000.0,3000.0,Petrol,Automatic,24800.0,11,15090.90909090909
19280,Skoda,Octavia,2013,Sedan,201000.0,1600.0,Metan/Propan,Manual,5600.0,9,22333.33333333333
19281,Volkswagen,Passat,2012,Universal,270000.0,1400.0,Metan/Propan,Automatic,8200.0,10,27000.0
19282,Volkswagen,Golf,1999,Hatchback,170000.0,1400.0,Petrol,Manual,3600.0,23,7391.304347826087
19283,Dacia,Logan Mcv,2007,Universal,240000.0,1500.0,Diesel,Manual,3200.0,15,16000.0
19284,Volvo,XC60,2018,SUV,98000.0,2000.0,Diesel,Automatic,29500.0,4,24500.0
